Game_Date	Day_of_Week	Home_Team	Day_or_Night	Home_Game_Number	Attendance	Prior_Attendance	Prior_Wins
2005-04-13	Wed	CHN	D	5	39230	40607	66
2005-04-13	Wed	CHN	D	6	39230	39624	66
2005-04-13	Wed	FLO	D	9	14427	27977	78
2005-04-13	Wed	LAN	N	2	46514	26437	88
2005-04-13	Wed	MIL	D	3	11021	11262	75
2005-04-14	Thu	BOS	N	3	35251	34286	86
2005-04-14	Thu	CLE	N	3	12470	15105	78
2005-04-14	Thu	KCA	D	3	10212	14671	62
2005-04-14	Thu	MIN	N	6	14344	21079	96
2005-04-14	Thu	TBA	N	9	9797	14302	61
2005-04-14	Thu	TEX	N	4	19366	18156	80
2005-04-14	Thu	NYN	N	3	17214	33212	97
2005-04-15	Fri	OAK	N	4	23283	23364	93
2005-04-15	Fri	TEX	N	5	30453	20112	80
2005-04-15	Fri	NYN	N	4	49448	18554	97
2005-04-15	Fri	PHI	N	4	31408	42931	85
2005-04-15	Fri	PIT	N	3	29256	9689	67
2005-04-15	Fri	BAL	N	4	48061	31121	70
2005-04-15	Fri	BOS	N	4	35023	35271	86
2005-04-15	Fri	CHA	N	4	16749	32034	90
2005-04-15	Fri	CLE	N	4	15360	18507	78
2005-04-15	Fri	KCA	N	4	29720	28535	62
2005-04-15	Fri	CIN	N	4	31740	27713	80
2005-04-15	Fri	COL	N	3	22551	22320	76
2005-04-15	Fri	LAN	N	3	51816	26932	88
2005-04-15	Fri	MIL	N	4	22676	10244	75
2005-04-16	Sat	BAL	D	5	48598	21902	70
2005-04-16	Sat	BOS	N	5	35106	35163	86
2005-04-16	Sat	CHA	D	5	25931	26154	90
2005-04-16	Sat	CLE	D	5	18699	18955	78
2005-04-16	Sat	KCA	D	5	22881	21889	62
2005-04-16	Sat	CIN	D	5	26926	23449	80
2005-04-16	Sat	COL	N	4	23439	22169	76
2005-04-16	Sat	LAN	N	4	54704	54599	88
2005-04-16	Sat	MIL	D	5	30732	11223	75
2005-04-16	Sat	OAK	D	5	25280	25815	93
2005-04-16	Sat	TEX	N	6	40499	24093	80
2005-04-16	Sat	NYN	D	5	55351	40172	97
2005-04-16	Sat	PHI	D	5	36820	43791	85
2005-04-16	Sat	PIT	N	4	34783	11746	67
2005-04-17	Sun	OAK	D	6	36291	23327	93
2005-04-17	Sun	TEX	D	7	31310	22605	80
2005-04-17	Sun	NYN	D	6	55266	44345	97
2005-04-17	Sun	PHI	N	6	32008	36479	85
2005-04-17	Sun	PIT	D	5	20416	9933	67
2005-04-17	Sun	BAL	D	6	47883	20781	70
2005-04-17	Sun	BOS	D	6	35232	35023	86
2005-04-17	Sun	CHA	D	6	23324	34030	90
2005-04-17	Sun	CLE	D	6	19021	19240	78
2005-04-17	Sun	KCA	D	6	14904	16933	62
2005-04-17	Sun	CIN	D	6	25762	16925	80
2005-04-17	Sun	COL	D	5	27107	21685	76
2005-04-17	Sun	LAN	D	5	53402	35318	88
2005-04-17	Sun	MIL	D	6	21144	13879	75
2005-04-18	Mon	BAL	N	7	16301	19250	70
2005-04-18	Mon	BOS	D	7	35243	35011	86
2005-04-18	Mon	CHA	N	7	27018	12049	90
2005-04-18	Mon	KCA	N	7	11115	20103	62
2005-04-18	Mon	NYA	N	7	35282	55195	97
2005-04-18	Mon	CIN	N	7	25349	20232	80
2005-04-18	Mon	COL	N	6	18563	19667	76
2005-04-18	Mon	HOU	N	6	31672	40030	82
2005-04-18	Mon	MIL	N	7	11728	17107	75
2005-04-18	Mon	TEX	N	8	20939	28020	80
2005-04-18	Mon	PHI	N	7	25236	34060	85
2005-04-18	Mon	PIT	N	6	11220	17350	67
2005-04-18	Mon	SDN	N	5	29523	34558	88
2005-04-19	Tue	TEX	D	9	22146	28479	80
2005-04-19	Tue	PHI	N	8	28063	35880	85
2005-04-19	Tue	PIT	N	7	12285	24732	67
2005-04-19	Tue	SDN	N	6	29544	40104	88
2005-04-19	Tue	BAL	N	8	18009	26827	70
2005-04-19	Tue	BOS	N	8	35598	35027	86
2005-04-19	Tue	CHA	N	8	18310	17062	90
2005-04-19	Tue	KCA	D	8	11884	25525	62
2005-04-19	Tue	NYA	N	8	45802	55338	97
2005-04-19	Tue	CIN	N	8	25373	29472	80
2005-04-19	Tue	COL	D	7	18235	23719	76
2005-04-19	Tue	HOU	N	7	32146	38195	82
2005-04-19	Tue	MIL	D	8	11029	22222	75
2005-04-20	Wed	BAL	N	9	36478	41093	70
2005-04-20	Wed	DET	N	7	16887	22008	95
2005-04-20	Wed	MIN	N	7	24153	15079	96
2005-04-20	Wed	CIN	N	9	16857	19909	80
2005-04-20	Wed	FLO	N	10	21339	12520	78
2005-04-20	Wed	HOU	N	8	26119	29625	82
2005-04-20	Wed	SEA	N	7	24841	26020	78
2005-04-20	Wed	TBA	N	10	8816	12072	61
2005-04-20	Wed	TOR	N	4	22838	14239	87
2005-04-20	Wed	PHI	N	9	25961	43721	85
2005-04-20	Wed	SDN	N	7	37054	37300	88
2005-04-20	Wed	SFN	N	7	36955	33361	76
2005-04-20	Wed	SLN	N	6	44855	24939	83
2005-04-21	Thu	SEA	N	8	22428	28128	78
2005-04-21	Thu	TBA	N	11	8799	10226	61
2005-04-21	Thu	TOR	N	5	23178	20177	87
2005-04-21	Thu	PHI	D	10	21749	44048	85
2005-04-21	Thu	SDN	N	8	42326	42261	88
2005-04-21	Thu	SFN	N	8	34824	33825	76
2005-04-21	Thu	SLN	D	7	46119	26605	83
2005-04-21	Thu	BAL	N	10	40419	31028	70
2005-04-21	Thu	DET	D	8	19334	20913	95
2005-04-21	Thu	MIN	D	8	15914	15158	96
2005-04-21	Thu	CIN	D	10	16218	14228	80
2005-04-21	Thu	FLO	N	11	27674	13308	78
2005-04-21	Thu	HOU	N	9	32173	27354	82
2005-04-22	Fri	DET	N	9	18873	17253	95
2005-04-22	Fri	KCA	N	9	15832	23159	62
2005-04-22	Fri	NYA	N	9	42710	33191	97
2005-04-22	Fri	ARI	N	10	26407	33564	76
2005-04-22	Fri	ATL	N	7	26837	29638	79
2005-04-22	Fri	COL	N	8	20321	35260	76
2005-04-22	Fri	FLO	N	12	30519	16109	78
2005-04-22	Fri	SEA	N	9	43207	29137	78
2005-04-22	Fri	TBA	N	12	30530	11109	61
2005-04-22	Fri	TOR	N	6	18095	16842	87
2005-04-22	Fri	NYN	N	7	28488	14002	97
2005-04-22	Fri	SFN	N	9	36994	34545	76
2005-04-22	Fri	SLN	N	8	44805	34541	83
2005-04-23	Sat	SEA	N	10	33564	33627	78
2005-04-23	Sat	TBA	N	13	33220	10177	61
2005-04-23	Sat	TOR	D	7	20051	26010	87
2005-04-23	Sat	NYN	D	8	44058	14513	97
2005-04-23	Sat	SFN	D	10	37341	36283	76
2005-04-23	Sat	SLN	D	9	40058	46471	83
2005-04-23	Sat	KCA	N	10	19641	15529	62
2005-04-23	Sat	NYA	D	10	44731	44325	97
2005-04-23	Sat	ARI	N	11	30760	33781	76
2005-04-23	Sat	ATL	N	8	31656	31401	79
2005-04-23	Sat	CHN	D	7	37695	39057	66
2005-04-23	Sat	COL	N	9	30272	30912	76
2005-04-23	Sat	FLO	D	13	23623	17703	78
2005-04-24	Sun	KCA	D	11	15331	15530	62
2005-04-24	Sun	NYA	D	11	42732	35651	97
2005-04-24	Sun	ARI	D	12	30471	34761	76
2005-04-24	Sun	ATL	D	9	26713	29829	79
2005-04-24	Sun	CHN	D	8	37452	38862	66
2005-04-24	Sun	COL	D	10	28117	20009	76
2005-04-24	Sun	FLO	D	14	28219	30655	78
2005-04-24	Sun	SEA	D	11	32889	32727	78
2005-04-24	Sun	TBA	D	14	30236	10389	61
2005-04-24	Sun	TOR	D	8	20566	16163	87
2005-04-24	Sun	NYN	D	9	43313	23565	97
2005-04-24	Sun	SFN	D	11	36604	35866	76
2005-04-24	Sun	SLN	D	10	39020	34697	83
2005-04-25	Mon	OAK	N	7	10206	23507	93
2005-04-25	Mon	NYN	N	10	16874	15062	97
2005-04-25	Mon	PIT	N	8	8413	13264	67
2005-04-25	Mon	SFN	N	12	35655	36371	76
2005-04-25	Mon	BOS	N	9	35003	35120	86
2005-04-25	Mon	DET	D	10	14976	18208	95
2005-04-25	Mon	CHN	N	9	38013	39043	66
2005-04-25	Mon	LAN	N	6	36876	27076	88
2005-04-26	Tue	BOS	N	10	35670	35614	86
2005-04-26	Tue	BOS	N	10	35670	35441	86
2005-04-26	Tue	KCA	N	12	10133	13663	62
2005-04-26	Tue	NYA	N	12	36328	43237	97
2005-04-26	Tue	CHN	N	10	38113	38635	66
2005-04-26	Tue	COL	N	11	18855	20615	76
2005-04-26	Tue	LAN	N	7	44486	54598	88
2005-04-26	Tue	OAK	N	8	20412	25739	93
2005-04-26	Tue	TEX	N	10	23064	31110	80
2005-04-26	Tue	TOR	N	9	16690	16480	87
2005-04-26	Tue	NYN	N	11	31511	30532	97
2005-04-26	Tue	SFN	N	13	36063	36210	76
2005-04-26	Tue	SLN	N	11	28787	25185	83
2005-04-27	Wed	OAK	D	9	14172	33567	93
2005-04-27	Wed	TEX	N	11	26308	0	80
2005-04-27	Wed	TEX	N	11	26308	44598	80
2005-04-27	Wed	TOR	N	10	19527	13007	87
2005-04-27	Wed	NYN	D	12	21087	19974	97
2005-04-27	Wed	PIT	D	9	13426	8579	67
2005-04-27	Wed	SFN	D	14	38376	37306	76
2005-04-27	Wed	SLN	D	12	38343	26348	83
2005-04-27	Wed	CLE	N	7	12162	13650	78
2005-04-27	Wed	KCA	N	13	10393	13803	62
2005-04-27	Wed	NYA	N	13	37934	54103	97
2005-04-27	Wed	CHN	D	11	38114	38942	66
2005-04-27	Wed	LAN	N	8	54387	54820	88
2005-04-28	Thu	CLE	N	8	13809	13563	78
2005-04-28	Thu	KCA	D	14	10852	15779	62
2005-04-28	Thu	NYA	N	14	51951	49208	97
2005-04-28	Thu	TEX	N	12	23928	0	80
2005-04-28	Thu	TEX	N	12	23928	44598	80
2005-04-28	Thu	TOR	D	11	21409	20011	87
2005-04-28	Thu	SLN	D	13	26026	29768	83
2005-04-29	Fri	OAK	N	10	18545	35081	93
2005-04-29	Fri	TEX	N	13	43933	31538	80
2005-04-29	Fri	PHI	N	11	28471	43025	85
2005-04-29	Fri	PIT	N	10	24209	9813	67
2005-04-29	Fri	SDN	N	9	41464	41730	88
2005-04-29	Fri	BAL	N	11	24910	19747	70
2005-04-29	Fri	CHA	N	9	18313	17497	90
2005-04-29	Fri	CLE	N	9	16666	15720	78
2005-04-29	Fri	MIN	N	9	29866	14857	96
2005-04-29	Fri	NYA	N	15	40839	36706	97
2005-04-29	Fri	ATL	N	10	33833	22046	79
2005-04-29	Fri	HOU	N	10	41232	33706	82
2005-04-29	Fri	LAN	N	9	40150	54235	88
2005-04-29	Fri	MIL	N	9	21332	18135	75
2005-04-30	Sat	BAL	D	12	19920	20445	70
2005-04-30	Sat	CHA	N	10	30189	14572	90
2005-04-30	Sat	CLE	D	10	15771	18782	78
2005-04-30	Sat	MIN	N	10	31576	13859	96
2005-04-30	Sat	NYA	D	16	47483	49954	97
2005-04-30	Sat	ATL	N	11	35789	21444	79
2005-04-30	Sat	HOU	N	11	41615	41430	82
2005-04-30	Sat	LAN	N	10	54123	28524	88
2005-04-30	Sat	MIL	D	10	23880	8918	75
2005-04-30	Sat	OAK	D	11	23288	43227	93
2005-04-30	Sat	TEX	N	14	44114	18116	80
2005-04-30	Sat	PHI	N	12	25900	33294	85
2005-04-30	Sat	PIT	N	11	23972	19485	67
2005-04-30	Sat	SDN	N	10	38148	25438	88
2005-05-01	Sun	OAK	D	12	30634	38417	93
2005-05-01	Sun	TEX	D	15	49342	20228	80
2005-05-01	Sun	PHI	D	13	37306	35944	85
2005-05-01	Sun	PIT	D	12	22100	20944	67
2005-05-01	Sun	SDN	D	11	35165	25473	88
2005-05-01	Sun	BAL	D	13	30784	24792	70
2005-05-01	Sun	CHA	D	11	20862	12189	90
2005-05-01	Sun	CLE	D	11	17672	17275	78
2005-05-01	Sun	MIN	D	11	30837	14029	96
2005-05-01	Sun	NYA	D	17	54224	41089	97
2005-05-01	Sun	ATL	D	12	34304	26137	79
2005-05-01	Sun	HOU	D	12	38014	40104	82
2005-05-01	Sun	LAN	D	11	46243	29319	88
2005-05-01	Sun	MIL	D	11	23036	9103	75
2005-05-02	Mon	BAL	N	14	15641	18849	70
2005-05-02	Mon	DET	N	11	17497	17175	95
2005-05-02	Mon	ARI	N	13	25317	30738	76
2005-05-02	Mon	CIN	N	11	15961	14965	80
2005-05-02	Mon	HOU	N	13	23882	38313	82
2005-05-02	Mon	LAN	N	12	34079	32067	88
2005-05-02	Mon	OAK	N	13	10144	18775	93
2005-05-02	Mon	SEA	N	12	24184	27270	78
2005-05-02	Mon	TBA	N	15	13217	10202	61
2005-05-02	Mon	NYN	N	13	16897	23314	97
2005-05-02	Mon	SDN	N	12	20966	24079	88
2005-05-03	Tue	OAK	N	14	10427	22759	93
2005-05-03	Tue	SEA	N	13	29917	25418	78
2005-05-03	Tue	TBA	N	16	14824	10234	61
2005-05-03	Tue	NYN	N	14	17051	27841	97
2005-05-03	Tue	SDN	N	13	22547	24581	88
2005-05-03	Tue	BAL	N	15	17934	21488	70
2005-05-03	Tue	CHA	N	12	12362	11210	90
2005-05-03	Tue	DET	N	12	19121	20678	95
2005-05-03	Tue	MIN	N	12	16919	15164	96
2005-05-03	Tue	ARI	N	14	28072	38907	76
2005-05-03	Tue	ATL	N	13	22299	27902	79
2005-05-03	Tue	CIN	N	12	16512	17489	80
2005-05-03	Tue	HOU	N	14	27809	30657	82
2005-05-03	Tue	LAN	N	13	41190	54958	88
2005-05-03	Tue	MIL	N	12	27079	17533	75
2005-05-04	Wed	BAL	D	16	17645	20978	70
2005-05-04	Wed	CHA	N	13	12712	0	90
2005-05-04	Wed	CHA	N	13	12712	22072	90
2005-05-04	Wed	DET	N	13	23295	19989	95
2005-05-04	Wed	MIN	N	13	19856	21279	96
2005-05-04	Wed	ARI	D	15	21367	29637	76
2005-05-04	Wed	ATL	D	14	25082	35220	79
2005-05-04	Wed	CIN	N	13	17241	34448	80
2005-05-04	Wed	HOU	N	15	29299	31083	82
2005-05-04	Wed	LAN	N	14	33081	52900	88
2005-05-04	Wed	MIL	N	13	28392	25134	75
2005-05-04	Wed	OAK	D	15	15654	24916	93
2005-05-04	Wed	SEA	D	14	26303	46491	78
2005-05-04	Wed	TBA	N	17	16452	12836	61
2005-05-04	Wed	NYN	N	15	21356	29212	97
2005-05-04	Wed	SDN	D	14	25444	41971	88
2005-05-05	Thu	TBA	N	18	16662	13960	61
2005-05-05	Thu	NYN	D	16	19553	29686	97
2005-05-05	Thu	SLN	N	14	30507	44224	83
2005-05-05	Thu	CHA	D	14	15389	0	90
2005-05-05	Thu	CHA	D	14	15389	22072	90
2005-05-05	Thu	DET	D	14	24870	16407	95
2005-05-05	Thu	MIN	D	14	18265	26180	96
2005-05-05	Thu	ARI	N	16	18906	28638	76
2005-05-05	Thu	ATL	N	15	20553	26825	79
2005-05-05	Thu	MIL	D	14	31721	16392	75
2005-05-06	Fri	BAL	N	17	30568	34324	70
2005-05-06	Fri	BOS	N	11	35229	35614	86
2005-05-06	Fri	BOS	N	11	35229	35441	86
2005-05-06	Fri	NYA	N	18	47973	49653	97
2005-05-06	Fri	ARI	N	17	24056	34263	76
2005-05-06	Fri	ATL	N	16	26987	23381	79
2005-05-06	Fri	CHN	D	12	38767	38902	66
2005-05-06	Fri	CIN	N	14	29409	39418	80
2005-05-06	Fri	FLO	N	15	21566	16497	78
2005-05-06	Fri	MIL	N	15	21067	10761	75
2005-05-06	Fri	TBA	N	19	8884	12401	61
2005-05-06	Fri	TEX	N	16	30742	21082	80
2005-05-06	Fri	TOR	N	12	21769	14103	87
2005-05-06	Fri	SFN	N	15	40425	39348	76
2005-05-06	Fri	SLN	N	15	47160	49505	83
2005-05-07	Sat	TBA	N	20	12675	10213	61
2005-05-07	Sat	TEX	N	17	36311	41095	80
2005-05-07	Sat	TOR	D	13	23078	15661	87
2005-05-07	Sat	SFN	D	16	40220	41203	76
2005-05-07	Sat	SLN	D	16	45950	47757	83
2005-05-07	Sat	BAL	D	18	30084	30687	70
2005-05-07	Sat	NYA	D	19	52776	54531	97
2005-05-07	Sat	ARI	N	18	32879	27750	76
2005-05-07	Sat	ATL	N	17	36452	19971	79
2005-05-07	Sat	CHN	D	13	38933	38169	66
2005-05-07	Sat	CIN	D	15	26324	30204	80
2005-05-07	Sat	FLO	N	16	26218	12324	78
2005-05-07	Sat	MIL	N	16	39589	10803	75
2005-05-08	Sun	BAL	D	19	35252	35778	70
2005-05-08	Sun	BOS	D	12	34848	35280	86
2005-05-08	Sun	BOS	D	13	34848	34929	86
2005-05-08	Sun	BOS	N	12	34671	35280	86
2005-05-08	Sun	BOS	N	13	34671	34929	86
2005-05-08	Sun	NYA	D	20	47575	54732	97
2005-05-08	Sun	ARI	D	19	24526	25573	76
2005-05-08	Sun	ATL	D	18	32498	21044	79
2005-05-08	Sun	CHN	D	14	38656	37307	66
2005-05-08	Sun	CIN	N	16	19643	17389	80
2005-05-08	Sun	FLO	D	17	17538	12122	78
2005-05-08	Sun	MIL	D	17	17626	14972	75
2005-05-08	Sun	TBA	D	21	9519	12008	61
2005-05-08	Sun	TEX	D	18	23203	45017	80
2005-05-08	Sun	TOR	D	14	20946	18368	87
2005-05-08	Sun	SFN	D	17	36903	41283	76
2005-05-08	Sun	SLN	D	17	46444	40340	83
2005-05-09	Mon	TBA	N	22	8774	10555	61
2005-05-09	Mon	TEX	N	19	24122	25034	80
2005-05-09	Mon	TOR	N	15	13839	17546	87
2005-05-09	Mon	SFN	N	18	34037	35759	76
2005-05-09	Mon	SLN	N	18	37194	35000	83
2005-05-09	Mon	BAL	N	20	17310	38232	70
2005-05-09	Mon	BOS	N	14	35000	34589	86
2005-05-09	Mon	NYA	N	21	38079	38012	97
2005-05-09	Mon	ARI	N	20	19440	27118	76
2005-05-09	Mon	CHN	N	15	37562	39546	66
2005-05-09	Mon	CIN	N	17	16095	16410	80
2005-05-09	Mon	COL	N	12	20307	27402	76
2005-05-09	Mon	FLO	N	18	20539	13165	78
2005-05-09	Mon	MIL	N	18	11103	33061	75
2005-05-10	Tue	BAL	N	21	22410	40275	70
2005-05-10	Tue	BOS	N	15	35644	35257	86
2005-05-10	Tue	NYA	N	22	39780	50502	97
2005-05-10	Tue	ARI	N	21	23181	32379	76
2005-05-10	Tue	CHN	N	16	38813	39155	66
2005-05-10	Tue	CIN	N	18	15262	21576	80
2005-05-10	Tue	COL	N	13	20415	30176	76
2005-05-10	Tue	COL	N	13	20415	24272	76
2005-05-10	Tue	FLO	N	19	11687	17368	78
2005-05-10	Tue	MIL	N	19	12082	26862	75
2005-05-10	Tue	TBA	N	23	9389	8571	61
2005-05-10	Tue	TEX	N	20	24766	26247	80
2005-05-10	Tue	TOR	N	16	20123	20876	87
2005-05-10	Tue	SFN	N	19	35668	35849	76
2005-05-10	Tue	SLN	N	19	38984	28921	83
2005-05-11	Wed	TBA	D	24	9414	9107	61
2005-05-11	Wed	TEX	D	21	28689	32374	80
2005-05-11	Wed	TOR	D	17	24402	20948	87
2005-05-11	Wed	SFN	D	20	39200	39651	76
2005-05-11	Wed	SLN	N	20	35671	40472	83
2005-05-11	Wed	BAL	D	22	28575	25448	70
2005-05-11	Wed	BOS	D	16	35375	35401	86
2005-05-11	Wed	NYA	D	23	47844	44020	97
2005-05-11	Wed	ARI	D	22	21011	32629	76
2005-05-11	Wed	CHN	D	17	38475	38958	66
2005-05-11	Wed	CIN	D	19	19835	31832	80
2005-05-11	Wed	COL	D	14	19631	30176	76
2005-05-11	Wed	COL	D	14	19631	24272	76
2005-05-11	Wed	FLO	N	20	21789	25174	78
2005-05-11	Wed	MIL	D	20	13175	20654	75
2005-05-12	Thu	CHA	N	15	29031	15550	90
2005-05-12	Thu	KCA	N	15	10807	29309	62
2005-05-12	Thu	COL	N	15	18184	35234	76
2005-05-12	Thu	HOU	N	16	29126	35883	82
2005-05-12	Thu	PHI	N	14	33663	44376	85
2005-05-12	Thu	SLN	D	21	45656	36810	83
2005-05-13	Fri	OAK	N	16	38636	11842	93
2005-05-13	Fri	SEA	N	15	44534	46454	78
2005-05-13	Fri	NYN	N	17	43495	28880	97
2005-05-13	Fri	PHI	N	15	27071	36073	85
2005-05-13	Fri	PIT	N	13	23845	26610	67
2005-05-13	Fri	SDN	N	15	43438	42064	88
2005-05-13	Fri	CHA	N	16	28188	20400	90
2005-05-13	Fri	CLE	N	12	19637	16285	78
2005-05-13	Fri	KCA	N	16	19547	35772	62
2005-05-13	Fri	MIN	N	15	24524	20744	96
2005-05-13	Fri	COL	N	16	20233	21123	76
2005-05-13	Fri	HOU	N	17	31365	36055	82
2005-05-13	Fri	LAN	N	15	53689	35351	88
2005-05-14	Sat	CHA	N	17	37311	0	90
2005-05-14	Sat	CHA	N	17	37311	18324	90
2005-05-14	Sat	CLE	D	13	22525	16070	78
2005-05-14	Sat	DET	D	15	0	13720	95
2005-05-14	Sat	DET	D	16	0	15859	95
2005-05-14	Sat	DET	N	15	33380	13720	95
2005-05-14	Sat	DET	N	16	33380	15859	95
2005-05-14	Sat	KCA	N	17	17151	30838	62
2005-05-14	Sat	MIN	N	16	28624	16794	96
2005-05-14	Sat	COL	N	17	23367	0	76
2005-05-14	Sat	COL	N	17	23367	20041	76
2005-05-14	Sat	HOU	N	18	41323	37958	82
2005-05-14	Sat	LAN	N	16	49112	35439	88
2005-05-14	Sat	OAK	N	17	41180	20477	93
2005-05-14	Sat	SEA	N	16	46229	46589	78
2005-05-14	Sat	NYN	D	18	40921	20229	97
2005-05-14	Sat	PHI	N	16	30189	33916	85
2005-05-14	Sat	PIT	N	14	21772	16554	67
2005-05-14	Sat	SDN	N	16	42968	41965	88
2005-05-15	Sun	OAK	D	18	37237	20808	93
2005-05-15	Sun	SEA	D	17	46145	29819	78
2005-05-15	Sun	NYN	D	19	32949	21874	97
2005-05-15	Sun	PHI	D	17	41141	37793	85
2005-05-15	Sun	PIT	D	15	15134	0	67
2005-05-15	Sun	PIT	D	15	15134	13366	67
2005-05-15	Sun	SDN	D	17	37271	28809	88
2005-05-15	Sun	CHA	D	18	34030	0	90
2005-05-15	Sun	CHA	D	18	34030	18324	90
2005-05-15	Sun	CLE	D	14	23446	17370	78
2005-05-15	Sun	DET	D	17	23107	16693	95
2005-05-15	Sun	KCA	D	18	12000	25054	62
2005-05-15	Sun	MIN	D	17	27891	21071	96
2005-05-15	Sun	COL	D	18	28071	0	76
2005-05-15	Sun	COL	D	18	28071	20041	76
2005-05-15	Sun	HOU	N	19	33633	33689	82
2005-05-15	Sun	LAN	D	17	53239	43233	88
2005-05-16	Mon	CHA	N	19	26889	15962	90
2005-05-16	Mon	CLE	N	15	13729	26825	78
2005-05-16	Mon	LAN	N	18	46632	39591	88
2005-05-16	Mon	OAK	N	19	30281	27080	93
2005-05-16	Mon	SEA	N	18	37814	29575	78
2005-05-16	Mon	NYN	N	20	19963	20148	97
2005-05-16	Mon	SDN	N	18	25958	27559	88
2005-05-17	Tue	OAK	N	20	29494	26081	93
2005-05-17	Tue	SEA	N	19	35549	27967	78
2005-05-17	Tue	NYN	N	21	28426	27526	97
2005-05-17	Tue	PHI	N	18	32103	40555	85
2005-05-17	Tue	PIT	N	16	19701	0	67
2005-05-17	Tue	PIT	N	16	19701	13366	67
2005-05-17	Tue	SDN	N	19	31330	32491	88
2005-05-17	Tue	CHA	N	20	18333	32360	90
2005-05-17	Tue	CLE	N	16	15033	19796	78
2005-05-17	Tue	DET	N	18	15955	21712	95
2005-05-17	Tue	KCA	N	19	13274	14297	62
2005-05-17	Tue	MIN	N	18	18717	25916	96
2005-05-17	Tue	COL	N	19	20026	32171	76
2005-05-17	Tue	HOU	N	20	27156	30847	82
2005-05-17	Tue	LAN	N	19	37481	53647	88
2005-05-18	Wed	CHA	D	21	16255	26348	90
2005-05-18	Wed	CLE	D	17	19030	18040	78
2005-05-18	Wed	DET	N	19	17414	22449	95
2005-05-18	Wed	KCA	N	20	10375	19534	62
2005-05-18	Wed	MIN	N	19	23929	17640	96
2005-05-18	Wed	COL	N	20	18620	33629	76
2005-05-18	Wed	HOU	N	21	27790	35849	82
2005-05-18	Wed	LAN	D	20	34441	48787	88
2005-05-18	Wed	OAK	D	21	42705	33476	93
2005-05-18	Wed	SEA	N	20	37419	39102	78
2005-05-18	Wed	NYN	D	22	26607	37486	97
2005-05-18	Wed	PHI	N	19	29130	43634	85
2005-05-18	Wed	PIT	D	17	21142	11029	67
2005-05-18	Wed	SDN	D	20	31670	41938	88
2005-05-19	Thu	PHI	D	20	38229	44216	85
2005-05-19	Thu	DET	D	20	20355	26120	95
2005-05-19	Thu	KCA	D	21	25419	15475	62
2005-05-19	Thu	MIN	D	20	22680	30116	96
2005-05-19	Thu	COL	D	21	21877	33623	76
2005-05-19	Thu	HOU	N	22	32132	42581	82
2005-05-20	Fri	BAL	N	23	34642	42846	70
2005-05-20	Fri	BOS	N	17	35332	35371	86
2005-05-20	Fri	DET	N	21	30119	21615	95
2005-05-20	Fri	KCA	N	22	31513	30614	62
2005-05-20	Fri	MIN	N	21	30073	27413	96
2005-05-20	Fri	CHN	D	18	38988	39047	66
2005-05-20	Fri	CIN	N	20	25412	41890	80
2005-05-20	Fri	FLO	N	21	20284	40819	78
2005-05-20	Fri	LAN	N	21	54543	41479	88
2005-05-20	Fri	SEA	N	21	38400	42565	78
2005-05-20	Fri	TEX	N	22	38109	25149	80
2005-05-20	Fri	TOR	N	18	17465	36841	87
2005-05-20	Fri	NYN	N	23	55740	29385	97
2005-05-20	Fri	PIT	N	18	31656	25736	67
2005-05-20	Fri	SFN	N	21	42701	39955	76
2005-05-21	Sat	SEA	N	22	37286	44850	78
2005-05-21	Sat	TEX	D	23	35781	49195	80
2005-05-21	Sat	TOR	D	19	24518	31618	87
2005-05-21	Sat	NYN	D	24	55800	20349	97
2005-05-21	Sat	PIT	N	19	37504	19326	67
2005-05-21	Sat	SFN	N	22	43069	41042	76
2005-05-21	Sat	BAL	N	24	42331	37610	70
2005-05-21	Sat	BOS	N	18	35008	35287	86
2005-05-21	Sat	DET	N	22	30134	23298	95
2005-05-21	Sat	KCA	N	23	39781	24676	62
2005-05-21	Sat	MIN	N	22	32106	22859	96
2005-05-21	Sat	CHN	D	19	39461	39349	66
2005-05-21	Sat	CIN	N	21	31083	29693	80
2005-05-21	Sat	FLO	N	22	25432	10214	78
2005-05-21	Sat	LAN	D	22	53631	46455	88
2005-05-22	Sun	BAL	D	25	41614	46282	70
2005-05-22	Sun	BOS	D	19	34844	35196	86
2005-05-22	Sun	DET	D	23	23124	30440	95
2005-05-22	Sun	KCA	D	24	29269	22305	62
2005-05-22	Sun	MIN	D	23	28466	25191	96
2005-05-22	Sun	CHN	D	20	39334	39298	66
2005-05-22	Sun	CIN	D	22	21862	28008	80
2005-05-22	Sun	FLO	D	23	28391	25299	78
2005-05-22	Sun	LAN	D	23	53839	35343	88
2005-05-22	Sun	SEA	D	23	41017	27856	78
2005-05-22	Sun	TEX	D	24	40583	49458	80
2005-05-22	Sun	TOR	D	20	28408	13502	87
2005-05-22	Sun	NYN	D	25	55953	20832	97
2005-05-22	Sun	PIT	D	20	20853	0	67
2005-05-22	Sun	PIT	D	20	20853	24657	67
2005-05-22	Sun	SFN	N	23	42452	40705	76
2005-05-23	Mon	SLN	N	22	33073	42958	83
2005-05-23	Mon	CLE	N	18	13257	19499	78
2005-05-23	Mon	ATL	N	19	26132	27194	79
2005-05-23	Mon	CHN	N	21	38232	40131	66
2005-05-23	Mon	CIN	N	23	17630	21026	80
2005-05-23	Mon	FLO	N	24	11944	31325	78
